ID,Household income,Household size,Rainfall,Ave temp dry,Travel time,Shortest distance,Height diff,Volume per day wet,Amount spent,Willingness to pay,tA,Wd,td,t2,A2,W2,d2,t3,A3,W3,d3,t4,A4,W4,d4,t5,A5,W5,d5
994,45000,7,2.5,29.1,60,476.18,3,100,120,170,7200,80950.6,28570.8,3600,14400,28900,226747.3924,216000,1728000,4913000,107972573.3,12960000,207360000,835210000,51414379960,777600000,24883200000,1.41986E+11,2.44825E+13
995,45000,9,2.5,29.1,20,419.65,0,200,210,260,4200,109109,8393,400,44100,67600,176106.1225,8000,9261000,17576000,73902934.31,160000,1944810000,4569760000,31013366382,3200000,4.0841E+11,1.18814E+12,1.30148E+13
996,45000,8,2.5,29.1,40,572.07,12,160,165,210,6600,120134.7,22882.8,1600,27225,44100,327264.0849,64000,4492125,9261000,187217965,2560000,741200625,1944810000,1.07102E+11,102400000,1.22298E+11,4.0841E+11,6.12697E+13
997,45000,9,2.5,29.1,20,479.15,4,200,150,200,3000,95830,9583,400,22500,40000,229584.7225,8000,3375000,8000000,110005519.8,160000,506250000,1600000000,52709144805,3200000,75937500000,3.2E+11,2.52556E+13
998,105000,7,2.5,29.1,20,353.14,5,200,330,380,6600,134193.2,7062.8,400,108900,144400,124707.8596,8000,35937000,54872000,44039333.54,160000,11859210000,20851360000,15552050246,3200000,3.91354E+12,7.92352E+12,5.49205E+12
999,95000,9,2.5,29.1,20,542.37,10,200,210,260,4200,141016.2,10847.4,400,44100,67600,294165.2169,8000,9261000,17576000,159546388.7,160000,1944810000,4569760000,86533174834,3200000,4.0841E+11,1.18814E+12,4.6933E+13
1000,50000,7,2.5,29.1,50,349.41,7,120,165,210,8250,73376.1,17470.5,2500,27225,44100,122087.3481,125000,4492125,9261000,42658540.3,6250000,741200625,1944810000,14905320566,312500000,1.22298E+11,4.0841E+11,5.20807E+12
1001,60000,6,2.5,29.1,40,89.81,1,140,285,330,11400,29637.3,3592.4,1600,81225,108900,8065.8361,64000,23149125,35937000,724392.7401,2560000,6597500625,11859210000,65057711.99,102400000,1.88029E+12,3.91354E+12,5842833114
1002,55000,9,2.5,29.1,20,127.12,3,220,210,260,4200,33051.2,2542.4,400,44100,67600,16159.4944,8000,9261000,17576000,2054194.928,160000,1944810000,4569760000,261129259.3,3200000,4.0841E+11,1.18814E+12,33194751438
1003,40000,7,2.5,29.1,60,155.24,1,100,280,330,16800,51229.2,9314.4,3600,78400,108900,24099.4576,216000,21952000,35937000,3741199.798,12960000,6146560000,11859210000,580783856.6,777600000,1.72104E+12,3.91354E+12,90160885901
1004,40000,7,2.5,29.1,60,230.2,6,100,120,170,7200,39134,13812,3600,14400,28900,52992.04,216000,1728000,4913000,12198767.61,12960000,207360000,835210000,2808156303,777600000,24883200000,1.41986E+11,6.46438E+11
1005,105000,9,2.5,29.1,20,190.37,10,200,180,230,3600,43785.1,3807.4,400,32400,52900,36240.7369,8000,5832000,12167000,6899149.084,160000,1049760000,2798410000,1313391011,3200000,1.88957E+11,6.43634E+11,2.5003E+11
1006,85000,9,2.5,29.1,20,195.8,3,200,330,380,6600,74404,3916,400,108900,144400,38337.64,8000,35937000,54872000,7506509.912,160000,11859210000,20851360000,1469774641,3200000,3.91354E+12,7.92352E+12,2.87782E+11
1007,100000,7,2.5,29.1,20,190.34,9,220,480,300,9600,57102,3806.8,400,230400,90000,36229.3156,8000,110592000,27000000,6895887.931,160000,53084160000,8100000000,1312563309,3200000,2.54804E+13,2.43E+12,2.49833E+11
1008,100000,9,2.5,29.1,20,113.44,14,220,285,330,5700,37435.2,2268.8,400,81225,108900,12868.6336,8000,23149125,35937000,1459817.796,160000,6597500625,11859210000,165601730.7,3200000,1.88029E+12,3.91354E+12,18785860334
1009,85000,9,2.5,29.1,40,186.42,2,200,210,260,8400,48469.2,7456.8,1600,44100,67600,34752.4164,64000,9261000,17576000,6478545.465,2560000,1944810000,4569760000,1207730446,102400000,4.0841E+11,1.18814E+12,2.25145E+11
1010,105000,9,2.5,29.1,20,82.46,2,200,330,380,6600,31334.8,1649.2,400,108900,144400,6799.6516,8000,35937000,54872000,560699.2709,160000,11859210000,20851360000,46235261.88,3200000,3.91354E+12,7.92352E+12,3812559695
1011,50000,7,2.5,29.1,50,156.71,6,120,120,170,6000,26640.7,7835.5,2500,14400,28900,24558.0241,125000,1728000,4913000,3848487.957,6250000,207360000,835210000,603096547.7,312500000,24883200000,1.41986E+11,94511259989
1012,60000,6,2.5,29.1,40,218.08,8,140,285,330,11400,71966.4,8723.2,1600,81225,108900,47558.8864,64000,23149125,35937000,10371641.95,2560000,6597500625,11859210000,2261847676,102400000,1.88029E+12,3.91354E+12,4.93264E+11
1013,105000,9,2.5,29.1,20,166.4,4,200,150,200,3000,33280,3328,400,22500,40000,27688.96,8000,3375000,8000000,4607442.944,160000,506250000,1600000000,766678505.9,3200000,75937500000,3.2E+11,1.27575E+11
1014,95000,9,2.5,29.1,20,133.65,1,200,330,380,6600,50787,2673,400,108900,144400,17862.3225,8000,35937000,54872000,2387299.402,160000,11859210000,20851360000,319062565.1,3200000,3.91354E+12,7.92352E+12,42642711825
1015,85000,9,2.5,29.1,20,107.87,3,200,285,330,5700,35597.1,2157.4,400,81225,108900,11635.9369,8000,23149125,35937000,1255168.513,160000,6597500625,11859210000,135395027.5,3200000,1.88029E+12,3.91354E+12,14605061621
1016,100000,9,2.5,29.1,20,78.26,3,220,330,380,6600,29738.8,1565.2,400,108900,144400,6124.6276,8000,35937000,54872000,479313.356,160000,11859210000,20851360000,37511063.24,3200000,3.91354E+12,7.92352E+12,2935615809
1017,75000,7,2.5,29.1,30,124.53,7,180,285,330,8550,41094.9,3735.9,900,81225,108900,15507.7209,27000,23149125,35937000,1931176.484,810000,6597500625,11859210000,240489407.5,24300000,1.88029E+12,3.91354E+12,29948145918
1018,90000,9,2.5,29.1,20,127.53,4,200,200,250,4000,31882.5,2550.6,400,40000,62500,16263.9009,8000,8000000,15625000,2074135.282,160000,1600000000,3906250000,264514472.5,3200000,3.2E+11,9.76563E+11,33733530676
1019,45000,6,2.5,29.1,40,156.59,12,140,285,330,11400,51674.7,6263.6,1600,81225,108900,24520.4281,64000,23149125,35937000,3839653.836,2560000,6597500625,11859210000,601251394.2,102400000,1.88029E+12,3.91354E+12,94149955819
1020,65000,8,2.5,29.1,20,81.02,3,160,405,450,8100,36459,1620.4,400,164025,202500,6564.2404,8000,66430125,91125000,531834.7572,160000,26904200625,41006250000,43089252.03,3200000,1.08962E+13,1.84528E+13,3491091199
1021,65000,8,2.5,29.1,40,47.01,3,160,165,210,6600,9872.1,1880.4,1600,27225,44100,2209.9401,64000,4492125,9261000,103889.2841,2560000,741200625,1944810000,4883835.246,102400000,1.22298E+11,4.0841E+11,229589094.9
1022,85000,9,2.5,29.1,20,77.16,3,200,285,330,5700,25462.8,1543.2,400,81225,108900,5953.6656,8000,23149125,35937000,459384.8377,160000,6597500625,11859210000,35446134.08,3200000,1.88029E+12,3.91354E+12,2735023705
1023,105000,9,2.5,29.1,20,86,0,200,360,410,7200,35260,1720,400,129600,168100,7396,8000,46656000,68921000,636056,160000,16796160000,28257610000,54700816,3200000,6.04662E+12,1.15856E+13,4704270176
1024,50000,7,2.5,29.1,50,170.11,10,120,165,210,8250,35723.1,8505.5,2500,27225,44100,28937.4121,125000,4492125,9261000,4922543.172,6250000,741200625,1944810000,837373819,312500000,1.22298E+11,4.0841E+11,1.42446E+11
1025,50000,9,2.5,29.1,20,104.81,6,220,360,410,7200,42972.1,2096.2,400,129600,168100,10985.1361,8000,46656000,68921000,1151352.115,160000,16796160000,28257610000,120673215.1,3200000,6.04662E+12,1.15856E+13,12647759678
1026,50000,7,2.5,29.1,60,79.16,3,100,120,170,7200,13457.2,4749.6,3600,14400,28900,6266.3056,216000,1728000,4913000,496040.7513,12960000,207360000,835210000,39266585.87,777600000,24883200000,1.41986E+11,3108342938
1027,50000,7,2.5,29.1,50,158.86,15,120,165,210,8250,33360.6,7943,2500,27225,44100,25236.4996,125000,4492125,9261000,4009070.326,6250000,741200625,1944810000,636880912.1,312500000,1.22298E+11,4.0841E+11,1.01175E+11
1028,70000,8,2.5,29.1,40,113.6,5,160,165,210,6600,23856,4544,1600,27225,44100,12904.96,64000,4492125,9261000,1466003.456,2560000,741200625,1944810000,166537992.6,102400000,1.22298E+11,4.0841E+11,18918715960
1029,100000,9,2.5,29.1,20,69.66,1,220,210,260,4200,18111.6,1393.2,400,44100,67600,4852.5156,8000,9261000,17576000,338026.2367,160000,1944810000,4569760000,23546907.65,3200000,4.0841E+11,1.18814E+12,1640277587
1030,100000,9,2.5,29.1,20,141.43,2,220,210,260,4200,36771.8,2828.6,400,44100,67600,20002.4449,8000,9261000,17576000,2828945.782,160000,1944810000,4569760000,400097802,3200000,4.0841E+11,1.18814E+12,56585832134
1031,40000,7,2.5,29.1,60,133.6,3,100,120,170,7200,22712,8016,3600,14400,28900,17848.96,216000,1728000,4913000,2384621.056,12960000,207360000,835210000,318585373.1,777600000,24883200000,1.41986E+11,42563005844
1032,55000,6,2.5,29.1,40,182.92,9,140,285,330,11400,60363.6,7316.8,1600,81225,108900,33459.7264,64000,23149125,35937000,6120453.153,2560000,6597500625,11859210000,1119553291,102400000,1.88029E+12,3.91354E+12,2.04789E+11
1033,40000,7,2.5,29.1,60,138.5,11,100,120,170,7200,23545,8310,3600,14400,28900,19182.25,216000,1728000,4913000,2656741.625,12960000,207360000,835210000,367958715.1,777600000,24883200000,1.41986E+11,50962282036
1034,40000,6,2.5,29.1,40,76.58,1,140,300,350,12000,26803,3063.2,1600,90000,122500,5864.4964,64000,27000000,42875000,449103.1343,2560000,8100000000,15006250000,34392318.03,102400000,2.43E+12,5.25219E+12,2633763714
1035,40000,6,2.5,29.1,40,46.62,0,140,285,330,11400,15384.6,1864.8,1600,81225,108900,2173.4244,64000,23149125,35937000,101325.0455,2560000,6597500625,11859210000,4723773.623,102400000,1.88029E+12,3.91354E+12,220222326.3
1036,45000,6,2.5,29.1,40,114.34,3,140,180,230,7200,26298.2,4573.6,1600,32400,52900,13073.6356,64000,5832000,12167000,1494839.495,2560000,1049760000,2798410000,170919947.8,102400000,1.88957E+11,6.43634E+11,19542986832
1037,75000,7,2.5,29.1,30,49.48,0,180,285,330,8550,16328.4,1484.4,900,81225,108900,2448.2704,27000,23149125,35937000,121140.4194,810000,6597500625,11859210000,5994027.952,24300000,1.88029E+12,3.91354E+12,296584503
1038,55000,6,2.5,29.1,40,143.54,7,140,285,330,11400,47368.2,5741.6,1600,81225,108900,20603.7316,64000,23149125,35937000,2957459.634,2560000,6597500625,11859210000,424513755.8,102400000,1.88029E+12,3.91354E+12,60934704514
1039,50000,7,2.5,29.1,50,85.01,3,120,165,210,8250,17852.1,4250.5,2500,27225,44100,7226.7001,125000,4492125,9261000,614341.7755,6250000,741200625,1944810000,52225194.34,312500000,1.22298E+11,4.0841E+11,4439663770
1040,60000,6,2.5,29.1,40,156.01,9,140,200,250,8000,39002.5,6240.4,1600,40000,62500,24339.1201,64000,8000000,15625000,3797146.127,2560000,1600000000,3906250000,592392767.2,102400000,3.2E+11,9.76563E+11,92419195617
1041,45000,6,2.5,29.1,40,101.91,5,140,285,330,11400,33630.3,4076.4,1600,81225,108900,10385.6481,64000,23149125,35937000,1058401.398,2560000,6597500625,11859210000,107861686.5,102400000,1.88029E+12,3.91354E+12,10992184467
1042,60000,6,2.5,29.1,40,92.89,4,140,285,330,11400,30653.7,3715.6,1600,81225,108900,8628.5521,64000,23149125,35937000,801506.2046,2560000,6597500625,11859210000,74451911.34,102400000,1.88029E+12,3.91354E+12,6915838045
1043,80000,7,2.5,29.1,30,44.65,0,180,150,200,4500,8930,1339.5,900,22500,40000,1993.6225,27000,3375000,8000000,89015.24463,810000,506250000,1600000000,3974530.673,24300000,75937500000,3.2E+11,177462794.5
1044,55000,6,2.5,29.1,40,105.8,0,140,285,330,11400,34914,4232,1600,81225,108900,11193.64,64000,23149125,35937000,1184287.112,2560000,6597500625,11859210000,125297576.4,102400000,1.88029E+12,3.91354E+12,13256483588
1045,70000,8,2.5,29.1,40,60.31,11,160,165,210,6600,12665.1,2412.4,1600,27225,44100,3637.2961,64000,4492125,9261000,219365.3278,2560000,741200625,1944810000,13229922.92,102400000,1.22298E+11,4.0841E+11,797896651.2
1046,65000,8,2.5,29.1,40,107.28,4,160,165,210,6600,22528.8,4291.2,1600,27225,44100,11508.9984,64000,4492125,9261000,1234685.348,2560000,741200625,1944810000,132457044.2,102400000,1.22298E+11,4.0841E+11,14209991699
1047,95000,9,2.5,29.1,20,157.54,1,200,210,260,4200,40960.4,3150.8,400,44100,67600,24818.8516,8000,9261000,17576000,3909961.881,160000,1944810000,4569760000,615975394.7,3200000,4.0841E+11,1.18814E+12,97040763688
1048,70000,8,2.5,29.1,40,200.01,4,160,165,210,6600,42002.1,8000.4,1600,27225,44100,40004.0001,64000,4492125,9261000,8001200.06,2560000,741200625,1944810000,1600320024,102400000,1.22298E+11,4.0841E+11,3.2008E+11
1049,105000,6,2.5,29.1,20,236.08,4,200,500,550,10000,129844,4721.6,400,250000,302500,55733.7664,8000,125000000,166375000,13157627.57,160000,62500000000,91506250000,3106252717,3200000,3.125E+13,5.03284E+13,7.33324E+11
1050,105000,7,2.5,29.1,35,222,1,200,330,380,11550,84360,7770,1225,108900,144400,49284,42875,35937000,54872000,10941048,1500625,11859210000,20851360000,2428912656,52521875,3.91354E+12,7.92352E+12,5.39219E+11
1051,60000,6,2.5,29.1,40,286.5,7,140,285,330,11400,94545,11460,1600,81225,108900,82082.25,64000,23149125,35937000,23516564.63,2560000,6597500625,11859210000,6737495765,102400000,1.88029E+12,3.91354E+12,1.93029E+12
1052,95000,9,2.5,29.1,20,285.95,1,200,210,260,4200,74347,5719,400,44100,67600,81767.4025,8000,9261000,17576000,23381388.74,160000,1944810000,4569760000,6685908112,3200000,4.0841E+11,1.18814E+12,1.91184E+12
1053,90000,9,2.5,29.1,20,162.56,5,200,210,260,4200,42265.6,3251.2,400,44100,67600,26425.7536,8000,9261000,17576000,4295770.505,160000,1944810000,4569760000,698320453.3,3200000,4.0841E+11,1.18814E+12,1.13519E+11
1054,95000,9,2.5,29.1,20,256.56,6,200,100,150,2000,38484,5131.2,400,10000,22500,65823.0336,8000,1000000,3375000,16887557.5,160000,100000000,506250000,4332671752,3200000,10000000000,75937500000,1.11159E+12
1055,95000,9,2.5,29.1,20,171.09,5,200,210,260,4200,44483.4,3421.8,400,44100,67600,29271.7881,8000,9261000,17576000,5008110.226,160000,1944810000,4569760000,856837578.6,3200000,4.0841E+11,1.18814E+12,1.46596E+11
1056,100000,9,2.5,29.1,20,150.36,0,220,210,260,4200,39093.6,3007.2,400,44100,67600,22608.1296,8000,9261000,17576000,3399358.367,160000,1944810000,4569760000,511127524,3200000,4.0841E+11,1.18814E+12,76853134510
1057,40000,7,2.5,29.1,60,249.83,2,100,300,350,18000,87440.5,14989.8,3600,90000,122500,62415.0289,216000,27000000,42875000,15593146.67,12960000,8100000000,15006250000,3895635833,777600000,2.43E+12,5.25219E+12,9.73247E+11
1058,45000,6,2.5,29.1,40,325.07,5,140,285,330,11400,107273.1,13002.8,1600,81225,108900,105670.5049,64000,23149125,35937000,34350311.03,2560000,6597500625,11859210000,11166255606,102400000,1.88029E+12,3.91354E+12,3.62981E+12
1059,70000,8,2.5,29.1,40,319.27,1,160,165,210,6600,67046.7,12770.8,1600,27225,44100,101933.3329,64000,4492125,9261000,32544255.19,2560000,741200625,1944810000,10390404356,102400000,1.22298E+11,4.0841E+11,3.31734E+12
1060,70000,8,2.5,29.1,40,259.12,0,160,165,210,6600,54415.2,10364.8,1600,27225,44100,67143.1744,64000,4492125,9261000,17398139.35,2560000,741200625,1944810000,4508205869,102400000,1.22298E+11,4.0841E+11,1.16817E+12
1061,80000,7,2.5,29.1,30,179.64,1,180,285,330,8550,59281.2,5389.2,900,81225,108900,32270.5296,27000,23149125,35937000,5797077.937,810000,6597500625,11859210000,1041387081,24300000,1.88029E+12,3.91354E+12,1.87075E+11
1062,50000,7,2.5,29.1,35,277.14,1,120,165,210,5775,58199.4,9699.9,1225,27225,44100,76806.5796,42875,4492125,9261000,21286175.47,1500625,741200625,1944810000,5899250670,52521875,1.22298E+11,4.0841E+11,1.63492E+12
1063,75000,7,2.5,29.1,30,159.81,1,180,200,250,6000,39952.5,4794.3,900,40000,62500,25539.2361,27000,8000000,15625000,4081425.321,810000,1600000000,3906250000,652252580.6,24300000,3.2E+11,9.76563E+11,1.04236E+11
1064,55000,6,2.5,29.1,40,127.14,1,140,285,330,11400,41956.2,5085.6,1600,81225,108900,16164.5796,64000,23149125,35937000,2055164.65,2560000,6597500625,11859210000,261293633.6,102400000,1.88029E+12,3.91354E+12,33220872582
1065,75000,7,2.5,29.1,30,48.85,0,180,285,330,8550,16120.5,1465.5,900,81225,108900,2386.3225,27000,23149125,35937000,116571.8541,810000,6597500625,11859210000,5694535.074,24300000,1.88029E+12,3.91354E+12,278178038.4
1066,75000,7,2.5,29.1,30,101.08,2,180,150,200,4500,20216,3032.4,900,22500,40000,10217.1664,27000,3375000,8000000,1032751.18,810000,506250000,1600000000,104390489.2,24300000,75937500000,3.2E+11,10551790653
1067,75000,9,2.5,29.1,20,176.51,1,200,210,260,4200,45892.6,3530.2,400,44100,67600,31155.7801,8000,9261000,17576000,5499306.745,160000,1944810000,4569760000,970682633.6,3200000,4.0841E+11,1.18814E+12,1.71335E+11
1068,75000,7,2.5,29.1,30,204.13,0,180,285,330,8550,67362.9,6123.9,900,81225,108900,41669.0569,27000,23149125,35937000,8505904.585,810000,6597500625,11859210000,1736310303,24300000,1.88029E+12,3.91354E+12,3.54433E+11
1069,60000,6,2.5,29.1,40,281.04,1,140,285,330,11400,92743.2,11241.6,1600,81225,108900,78983.4816,64000,23149125,35937000,22197517.67,2560000,6597500625,11859210000,6238390366,102400000,1.88029E+12,3.91354E+12,1.75324E+12
1070,90000,9,2.5,29.1,20,252.24,2,200,210,260,4200,65582.4,5044.8,400,44100,67600,63625.0176,8000,9261000,17576000,16048774.44,160000,1944810000,4569760000,4048142865,3200000,4.0841E+11,1.18814E+12,1.0211E+12
1071,100000,7,2.5,29.1,20,264.37,3,220,200,250,4000,66092.5,5287.4,400,40000,62500,69891.4969,8000,8000000,15625000,18477215.04,160000,1600000000,3906250000,4884821339,3200000,3.2E+11,9.76563E+11,1.2914E+12
1072,90000,9,2.5,29.1,20,192.21,4,200,210,260,4200,49974.6,3844.2,400,44100,67600,36944.6841,8000,9261000,17576000,7101137.731,160000,1944810000,4569760000,1364909683,3200000,4.0841E+11,1.18814E+12,2.62349E+11
1073,70000,8,2.5,29.1,40,125.26,0,160,165,210,6600,26304.6,5010.4,1600,27225,44100,15690.0676,64000,4492125,9261000,1965337.868,2560000,741200625,1944810000,246178221.3,102400000,1.22298E+11,4.0841E+11,30836283999
1074,60000,6,2.5,29.1,40,129.4,2,140,285,330,11400,42702,5176,1600,81225,108900,16744.36,64000,23149125,35937000,2166720.184,2560000,6597500625,11859210000,280373591.8,102400000,1.88029E+12,3.91354E+12,36280342780
1075,85000,9,2.5,29.1,20,65.86,0,200,210,260,4200,17123.6,1317.2,400,44100,67600,4337.5396,8000,9261000,17576000,285670.3581,160000,1944810000,4569760000,18814249.78,3200000,4.0841E+11,1.18814E+12,1239106491
1076,85000,6,2.5,29.1,40,148,2,140,285,330,11400,48840,5920,1600,81225,108900,21904,64000,23149125,35937000,3241792,2560000,6597500625,11859210000,479785216,102400000,1.88029E+12,3.91354E+12,71008211968
1077,85000,7,2.5,29.1,50,99.73,1,120,400,450,20000,44878.5,4986.5,2500,160000,202500,9946.0729,125000,64000000,91125000,991921.8503,6250000,25600000000,41006250000,98924366.13,312500000,1.024E+13,1.84528E+13,9865727034
1078,85000,8,2.5,29.1,40,66.21,1,160,165,210,6600,13904.1,2648.4,1600,27225,44100,4383.7641,64000,4492125,9261000,290249.0211,2560000,741200625,1944810000,19217387.68,102400000,1.22298E+11,4.0841E+11,1272383239
1079,85000,7,2.5,29.1,60,70.18,1,100,120,170,7200,11930.6,4210.8,3600,14400,28900,4925.2324,216000,1728000,4913000,345652.8098,12960000,207360000,835210000,24257914.19,777600000,24883200000,1.41986E+11,1702420418
1080,70000,8,2.5,29.1,40,124.91,8,160,165,210,6600,26231.1,4996.4,1600,27225,44100,15602.5081,64000,4492125,9261000,1948909.287,2560000,741200625,1944810000,243438259,102400000,1.22298E+11,4.0841E+11,30407872933
1081,40000,7,2.5,29.1,60,64.47,4,100,120,170,7200,10959.9,3868.2,3600,14400,28900,4156.3809,216000,1728000,4913000,267961.8766,12960000,207360000,835210000,17275502.19,777600000,24883200000,1.41986E+11,1113751626
1082,95000,9,2.5,29.1,20,39.6,5,200,150,200,3000,7920,792,400,22500,40000,1568.16,8000,3375000,8000000,62099.136,160000,506250000,1600000000,2459125.786,3200000,75937500000,3.2E+11,97381381.11
1083,105000,9,2.5,29.1,20,88.46,2,200,210,260,4200,22999.6,1769.2,400,44100,67600,7825.1716,8000,9261000,17576000,692214.6797,160000,1944810000,4569760000,61233310.57,3200000,4.0841E+11,1.18814E+12,5416698653
1084,105000,9,2.5,29.1,20,121.49,2,200,210,260,4200,31587.4,2429.8,400,44100,67600,14759.8201,8000,9261000,17576000,1793170.544,160000,1944810000,4569760000,217852289.4,3200000,4.0841E+11,1.18814E+12,26466874637
1085,90000,9,2.5,29.1,20,160.1,11,200,210,260,4200,41626,3202,400,44100,67600,25632.01,8000,9261000,17576000,4103684.801,160000,1944810000,4569760000,656999936.6,3200000,4.0841E+11,1.18814E+12,1.05186E+11
1086,55000,6,2.5,29.1,40,154.95,1,140,400,450,16000,69727.5,6198,1600,160000,202500,24009.5025,64000,64000000,91125000,3720272.412,2560000,25600000000,41006250000,576456210.3,102400000,1.024E+13,1.84528E+13,89321889786
